Tag	Timestamp	Timestamp.loc	date	day	rhour	x	y	ClosestRoost
2	19-1-2013 04:30	19-1-2013 03:30	19-1-2013	26	3.5	364831.7813	2198266.5	1
2	19-1-2013 05:00	19-1-2013 04:00	19-1-2013	26	4	364408.0625	2197602.75	1
2	19-1-2013 05:30	19-1-2013 04:30	19-1-2013	26	4.5	364372.5313	2197597.25	1
2	19-1-2013 06:00	19-1-2013 05:00	19-1-2013	26	5	364341.8125	2197647.375	1
2	19-1-2013 06:30	19-1-2013 05:30	19-1-2013	26	5.5	364333.8438	2197689.75	1
2	19-1-2013 07:00	19-1-2013 06:00	19-1-2013	26	6	364335.8125	2197753.75	1
2	19-1-2013 07:30	19-1-2013 06:30	19-1-2013	26	6.5	364314.5	2197724.5	1
2	19-1-2013 08:00	19-1-2013 07:00	19-1-2013	26	7	364312.3438	2197758.5	1
2	19-1-2013 08:30	19-1-2013 07:30	19-1-2013	26	7.5	364546.875	2197704.5	1
2	19-1-2013 09:00	19-1-2013 08:00	19-1-2013	26	8	364566.1563	2197714	1
2	19-1-2013 09:30	19-1-2013 08:30	19-1-2013	26	8.5	364549.25	2198861.5	3
2	19-1-2013 10:00	19-1-2013 09:00	19-1-2013	26	9	364526.9688	2198810	3
2	19-1-2013 10:30	19-1-2013 09:30	19-1-2013	26	9.5	364843.3125	2198349.5	3
2	19-1-2013 11:00	19-1-2013 10:00	19-1-2013	26	10	365102.375	2198180.25	1
2	19-1-2013 11:30	19-1-2013 10:30	19-1-2013	26	10.5	365088.0313	2198199.875	1
2	19-1-2013 12:00	19-1-2013 11:00	19-1-2013	26	11	365081.9063	2198207	1
2	19-1-2013 12:30	19-1-2013 11:30	19-1-2013	26	11.5	365101.4688	2198211.5	1
2	19-1-2013 13:00	19-1-2013 12:00	19-1-2013	26	12	365163.8438	2198644	3
2	19-1-2013 13:30	19-1-2013 12:30	19-1-2013	26	12.5	365185.3125	2198631.75	3
2	19-1-2013 14:00	19-1-2013 13:00	19-1-2013	26	13	364921.4063	2198489.25	3
2	19-1-2013 14:30	19-1-2013 13:30	19-1-2013	26	13.5	364937.9063	2198483.75	3
2	19-1-2013 15:00	19-1-2013 14:00	19-1-2013	26	14	364938.4375	2198475.25	3
2	19-1-2013 15:30	19-1-2013 14:30	19-1-2013	26	14.5	364859.1875	2198324	3
2	19-1-2013 16:00	19-1-2013 15:00	19-1-2013	26	15	364822.3438	2198312.25	3
2	19-1-2013 16:30	19-1-2013 15:30	19-1-2013	26	15.5	364834.4375	2198313.5	3
2	19-1-2013 17:00	19-1-2013 16:00	19-1-2013	26	16	364878.3125	2198254.75	1
2	19-1-2013 17:30	19-1-2013 16:30	19-1-2013	26	16.5	364611.3438	2198980.25	3
2	19-1-2013 18:00	19-1-2013 17:00	19-1-2013	26	17	364554.1719	2198866.75	3
2	19-1-2013 18:30	19-1-2013 17:30	19-1-2013	26	17.5	364561.5313	2198877	3
2	19-1-2013 19:00	19-1-2013 18:00	19-1-2013	26	18	364565.8438	2197674	1
2	19-1-2013 19:30	19-1-2013 18:30	19-1-2013	26	18.5	364560.8125	2197673.75	1
2	19-1-2013 20:00	19-1-2013 19:00	19-1-2013	26	19	364497.0938	2197638.25	1
2	19-1-2013 20:30	19-1-2013 19:30	19-1-2013	26	19.5	364496.6563	2197634.25	1
2	19-1-2013 21:00	19-1-2013 20:00	19-1-2013	26	20	364505	2197627.25	1
2	19-1-2013 21:30	19-1-2013 20:30	19-1-2013	26	20.5	364504.7813	2197625.75	1
2	19-1-2013 22:00	19-1-2013 21:00	19-1-2013	26	21	364615.4375	2197714	1
2	19-1-2013 22:30	19-1-2013 21:30	19-1-2013	26	21.5	364817.625	2198271.75	1
2	19-1-2013 23:00	19-1-2013 22:00	19-1-2013	26	22	364791.3438	2198304	3
2	19-1-2013 23:30	19-1-2013 22:30	19-1-2013	26	22.5	365003.5313	2198201	1
2	20-1-2013 00:00	19-1-2013 23:00	19-1-2013	26	23	365002.4688	2198198	1
2	20-1-2013 00:00	19-1-2013 23:00	19-1-2013	25	23	365068.5938	2198227	3
2	20-1-2013 00:30	19-1-2013 23:30	19-1-2013	25	23.5	365092.0938	2198210	1
2	20-1-2013 01:00	20-1-2013 00:00	20-1-2013	25	0	365130.9219	2198229.375	3
2	20-1-2013 01:30	20-1-2013 00:30	20-1-2013	25	0.5	365136.3125	2198225.25	3
2	20-1-2013 02:00	20-1-2013 01:00	20-1-2013	25	1	365022.0625	2198411.5	3
2	20-1-2013 02:30	20-1-2013 01:30	20-1-2013	25	1.5	364914.5781	2198472	3
2	20-1-2013 03:00	20-1-2013 02:00	20-1-2013	25	2	364905.1875	2198463	3
2	20-1-2013 03:30	20-1-2013 02:30	20-1-2013	25	2.5	364850.0781	2198363.25	3
2	20-1-2013 04:00	20-1-2013 03:00	20-1-2013	25	3	364843.25	2198349	3
2	20-1-2013 04:30	20-1-2013 03:30	20-1-2013	25	3.5	364848.9688	2198354	3
2	20-1-2013 05:00	20-1-2013 04:00	20-1-2013	25	4	364856.8125	2198345.25	3
2	20-1-2013 05:30	20-1-2013 04:30	20-1-2013	25	4.5	364892.625	2198271.75	3
2	20-1-2013 06:00	20-1-2013 05:00	20-1-2013	25	5	364882.625	2198249	1
2	20-1-2013 06:30	20-1-2013 05:30	20-1-2013	25	5.5	364863.9688	2198253	1
2	20-1-2013 07:00	20-1-2013 06:00	20-1-2013	25	6	364441.9375	2197577.75	1
2	20-1-2013 07:30	20-1-2013 06:30	20-1-2013	25	6.5	364370.0313	2197618.25	1
2	20-1-2013 08:00	20-1-2013 07:00	20-1-2013	25	7	364370.9375	2197614	1
2	20-1-2013 08:30	20-1-2013 07:30	20-1-2013	25	7.5	364382.3125	2197589.75	1
2	20-1-2013 09:00	20-1-2013 08:00	20-1-2013	25	8	364570.4688	2197652.75	1
2	20-1-2013 09:30	20-1-2013 08:30	20-1-2013	25	8.5	364578.5625	2197664.5	1
2	20-1-2013 10:00	20-1-2013 09:00	20-1-2013	25	9	364579.9063	2197707.5	1
2	20-1-2013 10:30	20-1-2013 09:30	20-1-2013	25	9.5	364803.7813	2198271.5	1
2	20-1-2013 11:00	20-1-2013 10:00	20-1-2013	25	10	364809.1875	2198342.5	3
2	20-1-2013 11:30	20-1-2013 10:30	20-1-2013	25	10.5	365049.3594	2198211	1
2	20-1-2013 12:00	20-1-2013 11:00	20-1-2013	25	11	365077.4844	2198225.5	3
2	20-1-2013 12:30	20-1-2013 11:30	20-1-2013	25	11.5	365073.1719	2198222.5	1
2	20-1-2013 13:00	20-1-2013 12:00	20-1-2013	25	12	364870.3438	2198343.75	3
2	20-1-2013 13:30	20-1-2013 12:30	20-1-2013	25	12.5	364911.7188	2198481.25	3
2	20-1-2013 14:00	20-1-2013 13:00	20-1-2013	25	13	364920.4063	2198499	3
2	20-1-2013 14:30	20-1-2013 13:30	20-1-2013	25	13.5	364921.3438	2198492.25	3
2	20-1-2013 15:00	20-1-2013 14:00	20-1-2013	25	14	364941.5938	2198511.25	3
2	20-1-2013 15:30	20-1-2013 14:30	20-1-2013	25	14.5	364930.0625	2198483	3
2	20-1-2013 16:00	20-1-2013 15:00	20-1-2013	25	15	364518.125	2198793.75	3
2	20-1-2013 16:30	20-1-2013 15:30	20-1-2013	25	15.5	364542.7188	2198838	3
2	20-1-2013 17:00	20-1-2013 16:00	20-1-2013	25	16	364549.4375	2198846.75	3
2	20-1-2013 17:30	20-1-2013 16:30	20-1-2013	25	16.5	364541.4375	2198839.5	3
2	20-1-2013 18:00	20-1-2013 17:00	20-1-2013	25	17	364626.5	2198989.5	3
2	20-1-2013 18:30	20-1-2013 17:30	20-1-2013	25	17.5	364608.2188	2198981.5	3
2	20-1-2013 19:00	20-1-2013 18:00	20-1-2013	25	18	364565.6875	2198847.75	3
2	20-1-2013 19:30	20-1-2013 18:30	20-1-2013	25	18.5	364574.2188	2197680.625	1
2	20-1-2013 20:00	20-1-2013 19:00	20-1-2013	25	19	364566.625	2197658.25	1
2	20-1-2013 20:30	20-1-2013 19:30	20-1-2013	25	19.5	364567.2813	2197660.25	1
2	20-1-2013 21:00	20-1-2013 20:00	20-1-2013	25	20	364570.1563	2197664.5	1
2	20-1-2013 21:30	20-1-2013 20:30	20-1-2013	25	20.5	364499.875	2197635.75	1
2	20-1-2013 22:00	20-1-2013 21:00	20-1-2013	25	21	364346.5938	2197627.5	1
2	20-1-2013 22:30	20-1-2013 21:30	20-1-2013	25	21.5	364347.625	2197629.75	1
2	20-1-2013 23:00	20-1-2013 22:00	20-1-2013	25	22	364356.5	2197653.5	1
2	20-1-2013 23:30	20-1-2013 22:30	20-1-2013	25	22.5	364959.2344	2198129	1
2	21-1-2013 00:00	20-1-2013 23:00	20-1-2013	25	23	364979.1875	2198203.5	1
2	21-1-2013 00:00	20-1-2013 23:00	20-1-2013	24	23	364979.8125	2198210.75	1
2	21-1-2013 00:30	20-1-2013 23:30	20-1-2013	24	23.5	365077.0313	2198243.25	3
2	21-1-2013 01:00	21-1-2013 00:00	21-1-2013	24	0	365052.5625	2198251.75	3
2	21-1-2013 01:30	21-1-2013 00:30	21-1-2013	24	0.5	365054.125	2198253	3
2	21-1-2013 02:00	21-1-2013 01:00	21-1-2013	24	1	365128.8438	2198388.5	3
2	21-1-2013 02:30	21-1-2013 01:30	21-1-2013	24	1.5	365118.3438	2198622.5	3
2	21-1-2013 03:00	21-1-2013 02:00	21-1-2013	24	2	365119.0938	2198623	3
2	21-1-2013 03:30	21-1-2013 02:30	21-1-2013	24	2.5	365128.5625	2198626.5	3
2	21-1-2013 04:00	21-1-2013 03:00	21-1-2013	24	3	365123.9375	2198621.25	3
2	21-1-2013 04:30	21-1-2013 03:30	21-1-2013	24	3.5	365118.7656	2198605.75	3
2	21-1-2013 05:00	21-1-2013 04:00	21-1-2013	24	4	365104.7813	2198559.5	3
2	21-1-2013 05:30	21-1-2013 04:30	21-1-2013	24	4.5	365260.5625	2198568.75	3
2	21-1-2013 06:00	21-1-2013 05:00	21-1-2013	24	5	365280.0313	2198589.25	3
2	21-1-2013 06:30	21-1-2013 05:30	21-1-2013	24	5.5	364950.4219	2198195.25	1
2	21-1-2013 07:00	21-1-2013 06:00	21-1-2013	24	6	364919.5313	2198170.5	1
2	21-1-2013 07:30	21-1-2013 06:30	21-1-2013	24	6.5	364906.9688	2198160.75	1
2	21-1-2013 08:00	21-1-2013 07:00	21-1-2013	24	7	364873.9688	2198250.5	1
2	21-1-2013 08:30	21-1-2013 07:30	21-1-2013	24	7.5	364548.4375	2197772.5	1
2	21-1-2013 09:00	21-1-2013 08:00	21-1-2013	24	8	364582.4375	2197690.75	1
2	21-1-2013 09:30	21-1-2013 08:30	21-1-2013	24	8.5	364577.375	2197632	1
2	21-1-2013 10:00	21-1-2013 09:00	21-1-2013	24	9	364590.5313	2197646.75	1
2	21-1-2013 10:30	21-1-2013 09:30	21-1-2013	24	9.5	364596.125	2197653.25	1
2	21-1-2013 11:00	21-1-2013 10:00	21-1-2013	24	10	364853.5938	2198236.25	1
2	21-1-2013 11:30	21-1-2013 10:30	21-1-2013	24	10.5	364860.125	2198277.5	3
2	21-1-2013 12:00	21-1-2013 11:00	21-1-2013	24	11	364863.9375	2198340.75	3
2	21-1-2013 12:30	21-1-2013 11:30	21-1-2013	24	11.5	364550.6406	2198847.25	3
2	21-1-2013 13:00	21-1-2013 12:00	21-1-2013	24	12	364562.75	2198829.375	3
2	21-1-2013 13:30	21-1-2013 12:30	21-1-2013	24	12.5	365079.4375	2198213	1
2	21-1-2013 14:00	21-1-2013 13:00	21-1-2013	24	13	365082.2188	2198187.25	1
2	21-1-2013 14:30	21-1-2013 13:30	21-1-2013	24	13.5	365083.2031	2198194	1
2	21-1-2013 15:00	21-1-2013 14:00	21-1-2013	24	14	365057.25	2198198.75	1
2	21-1-2013 15:30	21-1-2013 14:30	21-1-2013	24	14.5	364979.75	2198215.5	1
2	21-1-2013 16:00	21-1-2013 15:00	21-1-2013	24	15	364571.75	2198766	3
2	21-1-2013 16:30	21-1-2013 15:30	21-1-2013	24	15.5	364530.1875	2198807.75	3
2	21-1-2013 17:00	21-1-2013 16:00	21-1-2013	24	16	364494.7188	2198765.75	3
2	21-1-2013 17:30	21-1-2013 16:30	21-1-2013	24	16.5	364484.75	2198760.75	3
2	21-1-2013 18:00	21-1-2013 17:00	21-1-2013	24	17	364551.6563	2198850.25	3
2	21-1-2013 18:30	21-1-2013 17:30	21-1-2013	24	17.5	364980.7188	2199007.75	3
2	21-1-2013 19:00	21-1-2013 18:00	21-1-2013	24	18	365077.9688	2198997.875	3
2	21-1-2013 19:30	21-1-2013 18:30	21-1-2013	24	18.5	365081.5	2198987.25	3
2	21-1-2013 20:00	21-1-2013 19:00	21-1-2013	24	19	364630.4063	2197750.5	1
2	21-1-2013 20:30	21-1-2013 19:30	21-1-2013	24	19.5	364581.2188	2197677.375	1
2	21-1-2013 21:00	21-1-2013 20:00	21-1-2013	24	20	364533.8438	2197652	1
2	21-1-2013 21:30	21-1-2013 20:30	21-1-2013	24	20.5	364530.8125	2197675.625	1
2	21-1-2013 22:00	21-1-2013 21:00	21-1-2013	24	21	364534.9375	2197664.75	1
2	21-1-2013 22:30	21-1-2013 21:30	21-1-2013	24	21.5	364552.6094	2197673.25	1
2	21-1-2013 23:00	21-1-2013 22:00	21-1-2013	24	22	364567.625	2197667.5	1
2	21-1-2013 23:30	21-1-2013 22:30	21-1-2013	24	22.5	364572.6094	2197681.25	1
2	22-1-2013 00:00	21-1-2013 23:00	21-1-2013	24	23	364579.4844	2197695.5	1
2	22-1-2013 00:00	21-1-2013 23:00	21-1-2013	23	23	364584.2813	2197698	1
2	22-1-2013 00:30	21-1-2013 23:30	21-1-2013	23	23.5	364811.9531	2198236	1
2	22-1-2013 01:00	22-1-2013 00:00	22-1-2013	23	0	364774.8906	2198295	3
2	22-1-2013 01:30	22-1-2013 00:30	22-1-2013	23	0.5	364706.375	2198305.75	3
2	22-1-2013 02:00	22-1-2013 01:00	22-1-2013	23	1	364668.125	2198310.125	3
2	22-1-2013 02:30	22-1-2013 01:30	22-1-2013	23	1.5	364713	2198344.5	3
2	22-1-2013 03:00	22-1-2013 02:00	22-1-2013	23	2	365077.1875	2198222.25	1
2	22-1-2013 03:30	22-1-2013 02:30	22-1-2013	23	2.5	365076.875	2198207	1
2	22-1-2013 04:00	22-1-2013 03:00	22-1-2013	23	3	364935.7188	2198509.25	3
2	22-1-2013 04:30	22-1-2013 03:30	22-1-2013	23	3.5	364939.8125	2198520.75	3
2	22-1-2013 05:00	22-1-2013 04:00	22-1-2013	23	4	364926.4063	2198505.5	3
2	22-1-2013 05:30	22-1-2013 04:30	22-1-2013	23	4.5	364935.5313	2198513.5	3
2	22-1-2013 06:00	22-1-2013 05:00	22-1-2013	23	5	364936.6406	2198503.125	3
2	22-1-2013 06:30	22-1-2013 05:30	22-1-2013	23	5.5	364951.1875	2198489.5	3
2	22-1-2013 07:00	22-1-2013 06:00	22-1-2013	23	6	364980.5	2198497.25	3
2	22-1-2013 07:30	22-1-2013 06:30	22-1-2013	23	6.5	364659.9375	2198313.25	3
2	22-1-2013 08:00	22-1-2013 07:00	22-1-2013	23	7	364835.5625	2198337.5	3
2	22-1-2013 08:30	22-1-2013 07:30	22-1-2013	23	7.5	364829.4375	2198308	3
2	22-1-2013 09:00	22-1-2013 08:00	22-1-2013	23	8	364842.7188	2198254.5	1
2	22-1-2013 09:30	22-1-2013 08:30	22-1-2013	23	8.5	364446	2197794.75	1
2	22-1-2013 10:00	22-1-2013 09:00	22-1-2013	23	9	364575.4688	2197733	1
2	22-1-2013 10:30	22-1-2013 09:30	22-1-2013	23	9.5	364578.0625	2197665.75	1
2	22-1-2013 11:00	22-1-2013 10:00	22-1-2013	23	10	364578.9063	2197654	1
2	22-1-2013 11:30	22-1-2013 10:30	22-1-2013	23	10.5	364577.7188	2197655.75	1
2	22-1-2013 12:00	22-1-2013 11:00	22-1-2013	23	11	364581.9375	2197666	1
2	22-1-2013 12:30	22-1-2013 11:30	22-1-2013	23	11.5	364591.1563	2197720	1
2	22-1-2013 13:00	22-1-2013 12:00	22-1-2013	23	12	364628.0625	2198990	3
2	22-1-2013 13:30	22-1-2013 12:30	22-1-2013	23	12.5	364644.9375	2199006.25	3
2	22-1-2013 14:00	22-1-2013 13:00	22-1-2013	23	13	364848.9688	2198873.25	3
2	22-1-2013 14:30	22-1-2013 13:30	22-1-2013	23	13.5	365060.8594	2198234.75	3
2	22-1-2013 15:00	22-1-2013 14:00	22-1-2013	23	14	365034.7188	2198258.5	3
2	22-1-2013 15:30	22-1-2013 14:30	22-1-2013	23	14.5	365023.6563	2198278.75	3
2	22-1-2013 16:00	22-1-2013 15:00	22-1-2013	23	15	365079.625	2198270.375	3
2	22-1-2013 16:30	22-1-2013 15:30	22-1-2013	23	15.5	365076.6563	2198200.5	1
2	22-1-2013 17:00	22-1-2013 16:00	22-1-2013	23	16	365054	2198234	3
2	22-1-2013 17:30	22-1-2013 16:30	22-1-2013	23	16.5	365085.2656	2198204.5	1
2	22-1-2013 18:00	22-1-2013 17:00	22-1-2013	23	17	365091.0938	2198211	1
2	22-1-2013 18:30	22-1-2013 17:30	22-1-2013	23	17.5	364849.5313	2198363.75	3
2	22-1-2013 19:00	22-1-2013 18:00	22-1-2013	23	18	364820.5938	2198402.5	3
2	22-1-2013 19:30	22-1-2013 18:30	22-1-2013	23	18.5	365039.8438	2198971.25	3
2	22-1-2013 20:00	22-1-2013 19:00	22-1-2013	23	19	365059.8125	2198958.25	3
2	22-1-2013 20:30	22-1-2013 19:30	22-1-2013	23	19.5	365072.5156	2198950.25	3
2	22-1-2013 21:00	22-1-2013 20:00	22-1-2013	23	20	365087.1563	2198978.75	3
2	22-1-2013 21:30	22-1-2013 20:30	22-1-2013	23	20.5	365138.1563	2198991.5	3
2	22-1-2013 22:00	22-1-2013 21:00	22-1-2013	23	21	364560.75	2197715.5	1
2	22-1-2013 22:30	22-1-2013 21:30	22-1-2013	23	21.5	364502.0313	2197633.375	1
2	22-1-2013 23:00	22-1-2013 22:00	22-1-2013	23	22	364484.9063	2197620.5	1
2	22-1-2013 23:30	22-1-2013 22:30	22-1-2013	23	22.5	364411.5938	2197681.5	1
2	23-1-2013 00:00	22-1-2013 23:00	22-1-2013	23	23	364411.9063	2197689.5	1
2	23-1-2013 00:00	22-1-2013 23:00	22-1-2013	22	23	364410.5938	2197689.25	1
2	23-1-2013 00:30	22-1-2013 23:30	22-1-2013	22	23.5	364343.7188	2197661.25	1
2	23-1-2013 01:00	23-1-2013 00:00	23-1-2013	22	0	364335.25	2197644.375	1
2	23-1-2013 01:30	23-1-2013 00:30	23-1-2013	22	0.5	364375.5313	2197632	1
2	23-1-2013 02:00	23-1-2013 01:00	23-1-2013	22	1	365323.2813	2198991.25	3
2	23-1-2013 02:30	23-1-2013 01:30	23-1-2013	22	1.5	364815.4688	2198316	3
2	23-1-2013 03:00	23-1-2013 02:00	23-1-2013	22	2	364662.6563	2198302.25	1
2	23-1-2013 03:30	23-1-2013 02:30	23-1-2013	22	2.5	364693.7813	2198336.75	3
2	23-1-2013 04:00	23-1-2013 03:00	23-1-2013	22	3	364947.7813	2198508.25	3
2	23-1-2013 04:30	23-1-2013 03:30	23-1-2013	22	3.5	364937.8438	2198510	3
2	23-1-2013 05:00	23-1-2013 04:00	23-1-2013	22	4	365131.9063	2198220.875	3
2	23-1-2013 05:30	23-1-2013 04:30	23-1-2013	22	4.5	365153.8125	2198213	3
2	23-1-2013 06:00	23-1-2013 05:00	23-1-2013	22	5	365170.4375	2198234.75	3
2	23-1-2013 06:30	23-1-2013 05:30	23-1-2013	22	5.5	365157.5	2198232.25	3
2	23-1-2013 07:00	23-1-2013 06:00	23-1-2013	22	6	365174.0625	2198248.25	3
2	23-1-2013 07:30	23-1-2013 06:30	23-1-2013	22	6.5	365179.375	2198226.5	3
2	23-1-2013 08:00	23-1-2013 07:00	23-1-2013	22	7	365129.875	2198235.25	3
2	23-1-2013 08:30	23-1-2013 07:30	23-1-2013	22	7.5	364801.4375	2198364.75	3
2	23-1-2013 09:00	23-1-2013 08:00	23-1-2013	22	8	364857.9063	2198321	3
2	23-1-2013 09:30	23-1-2013 08:30	23-1-2013	22	8.5	364946.375	2198292	3
2	23-1-2013 10:00	23-1-2013 09:00	23-1-2013	22	9	364897.9688	2198242.5	1
2	23-1-2013 10:30	23-1-2013 09:30	23-1-2013	22	9.5	364861.625	2198255	1
2	23-1-2013 11:00	23-1-2013 10:00	23-1-2013	22	10	364829.0313	2198263.5	1
2	23-1-2013 11:30	23-1-2013 10:30	23-1-2013	22	10.5	364864.375	2198231.75	1
2	23-1-2013 12:00	23-1-2013 11:00	23-1-2013	22	11	364860.6875	2198225.25	1
2	23-1-2013 12:30	23-1-2013 11:30	23-1-2013	22	11.5	364836.6875	2198242.75	1
2	23-1-2013 13:00	23-1-2013 12:00	23-1-2013	22	12	364836.875	2198240.5	1
2	23-1-2013 13:30	23-1-2013 12:30	23-1-2013	22	12.5	364837.9844	2198241.625	1
2	23-1-2013 14:00	23-1-2013 13:00	23-1-2013	22	13	364824.7969	2198306	3
2	23-1-2013 14:30	23-1-2013 13:30	23-1-2013	22	13.5	364633.4063	2198990.125	3
2	23-1-2013 15:00	23-1-2013 14:00	23-1-2013	22	14	364624.0625	2198838.5	3
2	23-1-2013 15:30	23-1-2013 14:30	23-1-2013	22	14.5	365064.2813	2198219	1
2	23-1-2013 16:00	23-1-2013 15:00	23-1-2013	22	15	365059.4063	2198189.5	1
2	23-1-2013 16:30	23-1-2013 15:30	23-1-2013	22	15.5	365078.875	2198231.75	3
2	23-1-2013 17:00	23-1-2013 16:00	23-1-2013	22	16	365104.5313	2198267.25	3
2	23-1-2013 17:30	23-1-2013 16:30	23-1-2013	22	16.5	365104.5938	2198290.25	3
2	23-1-2013 18:00	23-1-2013 17:00	23-1-2013	22	17	365075.3438	2198159.75	1
2	23-1-2013 18:30	23-1-2013 17:30	23-1-2013	22	17.5	365039.0625	2198231.75	3
2	23-1-2013 19:00	23-1-2013 18:00	23-1-2013	22	18	364681.4688	2198336.75	3
2	23-1-2013 19:30	23-1-2013 18:30	23-1-2013	22	18.5	364831.5781	2198422.75	3
2	23-1-2013 20:00	23-1-2013 19:00	23-1-2013	22	19	364953.625	2198476.25	3
2	23-1-2013 20:30	23-1-2013 19:30	23-1-2013	22	19.5	364819.7188	2198389.125	3
2	23-1-2013 21:00	23-1-2013 20:00	23-1-2013	22	20	364802.6406	2198352	3
2	23-1-2013 21:30	23-1-2013 20:30	23-1-2013	22	20.5	364788.7813	2198318.5	3
2	23-1-2013 22:00	23-1-2013 21:00	23-1-2013	22	21	364824.3281	2198269.875	1
2	23-1-2013 22:30	23-1-2013 21:30	23-1-2013	22	21.5	364162.9688	2197470.375	1
2	23-1-2013 23:00	23-1-2013 22:00	23-1-2013	22	22	364164.5625	2197609.25	1
2	23-1-2013 23:30	23-1-2013 22:30	23-1-2013	22	22.5	364164.5938	2197667.25	1
2	24-1-2013 00:00	23-1-2013 23:00	23-1-2013	22	23	364134.875	2197710.25	1
2	24-1-2013 00:00	23-1-2013 23:00	23-1-2013	21	23	364138.9063	2197711.5	1
2	24-1-2013 00:30	23-1-2013 23:30	23-1-2013	21	23.5	364142.8281	2197734.25	1
2	24-1-2013 01:00	24-1-2013 00:00	24-1-2013	21	0	364121.625	2197725.75	1
2	24-1-2013 01:30	24-1-2013 00:30	24-1-2013	21	0.5	364050.75	2197737.5	1
2	24-1-2013 02:00	24-1-2013 01:00	24-1-2013	21	1	364030.375	2197726.5	1
2	24-1-2013 02:30	24-1-2013 01:30	24-1-2013	21	1.5	364015.0313	2197780.25	1
2	24-1-2013 03:00	24-1-2013 02:00	24-1-2013	21	2	364034.0938	2197917.5	1
2	24-1-2013 03:30	24-1-2013 02:30	24-1-2013	21	2.5	364795.7813	2198302.25	3
2	24-1-2013 04:00	24-1-2013 03:00	24-1-2013	21	3	364776.0625	2198344.25	3
2	24-1-2013 04:30	24-1-2013 03:30	24-1-2013	21	3.5	364813.3125	2198381	3
2	24-1-2013 05:00	24-1-2013 04:00	24-1-2013	21	4	365050.25	2198256.75	3
2	24-1-2013 05:30	24-1-2013 04:30	24-1-2013	21	4.5	365086.4375	2198206.25	1
2	24-1-2013 06:00	24-1-2013 05:00	24-1-2013	21	5	365139.6563	2198200.5	1
2	24-1-2013 06:30	24-1-2013 05:30	24-1-2013	21	5.5	365130.9375	2198187.625	1
2	24-1-2013 07:00	24-1-2013 06:00	24-1-2013	21	6	365120.3438	2198187.75	1
2	24-1-2013 07:30	24-1-2013 06:30	24-1-2013	21	6.5	365128.375	2198199	1
2	24-1-2013 08:00	24-1-2013 07:00	24-1-2013	21	7	365134.5313	2198204.25	1
2	24-1-2013 08:30	24-1-2013 07:30	24-1-2013	21	7.5	364926.4063	2198509.75	3
2	24-1-2013 09:00	24-1-2013 08:00	24-1-2013	21	8	364834.6875	2198401.25	3
2	24-1-2013 09:30	24-1-2013 08:30	24-1-2013	21	8.5	364887.9063	2198335.5	3
2	24-1-2013 10:00	24-1-2013 09:00	24-1-2013	21	9	365095.2188	2198208.75	1
2	24-1-2013 10:30	24-1-2013 09:30	24-1-2013	21	9.5	365078.1563	2198228.5	3
2	24-1-2013 11:00	24-1-2013 10:00	24-1-2013	21	10	364840.6719	2198258.875	1
2	24-1-2013 11:30	24-1-2013 10:30	24-1-2013	21	10.5	364832.2813	2198266	1
2	24-1-2013 12:00	24-1-2013 11:00	24-1-2013	21	11	364518.8125	2198812	3
2	24-1-2013 12:30	24-1-2013 11:30	24-1-2013	21	11.5	364579.7031	2197689.25	1
2	24-1-2013 13:00	24-1-2013 12:00	24-1-2013	21	12	364580.3438	2197680.625	1
2	24-1-2013 13:30	24-1-2013 12:30	24-1-2013	21	12.5	364557.625	2197682.5	1
2	24-1-2013 14:00	24-1-2013 13:00	24-1-2013	21	13	364562.0625	2197709.25	1
2	24-1-2013 14:30	24-1-2013 13:30	24-1-2013	21	13.5	364564.5938	2197708.25	1
2	24-1-2013 15:00	24-1-2013 14:00	24-1-2013	21	14	364627.5	2198996.75	3
2	24-1-2013 15:30	24-1-2013 14:30	24-1-2013	21	14.5	364643.5625	2199004	3
2	24-1-2013 16:00	24-1-2013 15:00	24-1-2013	21	15	364631.875	2198938.875	3
2	24-1-2013 16:30	24-1-2013 15:30	24-1-2013	21	15.5	365077.0938	2198216	1
2	24-1-2013 17:00	24-1-2013 16:00	24-1-2013	21	16	365058.6563	2198227.75	3
2	24-1-2013 17:30	24-1-2013 16:30	24-1-2013	21	16.5	365143.4688	2198228.25	3
2	24-1-2013 18:00	24-1-2013 17:00	24-1-2013	21	17	364913.8125	2198480.5	3
2	24-1-2013 18:30	24-1-2013 17:30	24-1-2013	21	17.5	364993.0313	2198606.125	3
2	24-1-2013 19:00	24-1-2013 18:00	24-1-2013	21	18	364920.4375	2198492.5	3
2	24-1-2013 19:30	24-1-2013 18:30	24-1-2013	21	18.5	364914.8438	2198486	3
2	24-1-2013 20:00	24-1-2013 19:00	24-1-2013	21	19	364911.7813	2198492	3
2	24-1-2013 20:30	24-1-2013 19:30	24-1-2013	21	19.5	364914	2198484	3
2	24-1-2013 21:00	24-1-2013 20:00	24-1-2013	21	20	364828.2188	2198421	3
2	24-1-2013 21:30	24-1-2013 20:30	24-1-2013	21	20.5	364787	2198380.25	3
2	24-1-2013 22:00	24-1-2013 21:00	24-1-2013	21	21	364821.9688	2198345.75	3
2	24-1-2013 22:30	24-1-2013 21:30	24-1-2013	21	21.5	364840.5469	2198304.125	3
2	24-1-2013 23:00	24-1-2013 22:00	24-1-2013	21	22	364546.1563	2197762.25	1
